,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
9853,ven,2007,oconsumer,5.877,4.5164,37.9455,49.6141,25.8339,2.4195,40.6507,5.3299,0.7805,5.0743,34.3791,0.6088,6.0433,2.3525,25.0888,6.7976,5.7334,3.588,45.5419,113.537,14.9404,25.5253,0.8188,2.2432,69.7408,2918.58,143.794,oconsumer,0.1618,2.1032,36.4977,0.6546,0.948,0.1826,0.398,0.1543,0.0914,0.0755,10.9304,0.2607,6.1034,0.386,2.1201,0.5345,0.098,0.0202,0.0153,0.7331,2.2535,1.18086,0.0793,0.0711,3.2032,54.4028,0.7811,0.704848,0.001306,0.001594,0.002313,0.001314
9854,ven,2007,oservices,10.1809,7.1654,64.035,62.2883,16.7008,2.6051,9.797,6.8442,1.2579,6.0694,25.3425,1.2539,9.3924,3.1045,23.7113,10.3913,8.2424,1.7027,49.1009,190.68,27.0003,22.1935,2.7565,1.6167,16.8983,17.271,38512.1,oservices,0.2803,3.3367,61.5919,0.8218,0.6129,0.1967,0.0959,0.1981,0.1473,0.0903,8.0573,0.5369,9.4859,0.5093,2.0037,0.8171,0.141,0.0096,0.0165,1.2312,4.0725,1.02672,0.2669,0.0512,0.7761,0.3219,209.195,0.818523,0.004448,0.006303,0.005685,0.004516
11610,kor,2011,primaryagr,6678.34,29.23,2.16,5874.75,192.23,40.28,28.15,3.29,2.39,22.54,282.76,6.72,42.67,26.94,279.06,486.58,17.53,1.77,518.95,2218.48,76.84,79.61,15.13,26.01,63.9,656.75,864.8,primaryagr,333.67,9.81,8.5,652.86,38.94,37.22,3.44,1.84,2.46,13.54,270.17,6.48,42.8,22.72,234.94,403.3,7.52,0.02,30.6,70.43,58.23,3.29,2.73,1.04,21.22,32.5,9.63,0.5429,0.001,0.0021,0.0076,0.0014
11611,kor,2011,otherprim,60.43,1278.83,0.91,454.35,18.59,9.6,6.82,0.83,9.19,7.33,89.02,98.37,65.33,15.42,129.75,296.76,12.9,0.77,683.93,445.85,20.49,17.35,3.45,5.77,16.8,127.34,162.24,otherprim,3.02,429.17,3.58,50.49,3.77,8.87,0.83,0.47,9.45,4.4,85.06,94.87,65.53,13.0,109.24,245.97,5.54,0.01,40.33,14.15,15.53,0.72,0.62,0.23,5.58,6.3,1.81,0.4633,0.0015,0.0029,0.004,0.0021
11612,kor,2011,energy,184.39,89.84,924.26,391.44,71.91,413.5,151.46,16.15,13.63,142.79,3553.16,65.35,598.32,182.99,1383.36,1968.08,73.15,41.74,1414.53,940.95,3277.71,144.61,59.25,111.15,307.31,342.54,1893.37,energy,9.21,30.15,3634.99,43.5,14.56,382.09,18.53,9.02,14.01,85.75,3395.03,63.03,600.11,154.28,1164.63,1631.26,31.39,0.36,83.41,29.87,2484.1,5.97,10.68,4.46,102.03,16.95,21.08,0.135,0.0354,0.0194,0.0462,0.0164
11613,kor,2011,procfoods,216.49,4.6,0.71,3346.19,60.45,12.79,9.87,1.11,0.81,8.23,82.05,1.98,14.82,9.42,96.98,170.19,5.67,0.6,116.06,836.7,26.63,28.77,5.21,8.91,21.65,220.93,186.34,procfoods,10.82,1.54,2.8,371.86,12.24,11.82,1.21,0.62,0.83,4.94,78.39,1.91,14.87,7.94,81.65,141.06,2.43,0.01,6.84,26.56,20.19,1.19,0.94,0.36,7.19,10.93,2.07,0.0876,0.0063,0.0022,0.0027,0.0053
11614,kor,2011,bevtobacco,4.15,4.31,0.44,19.92,1763.55,7.12,6.29,0.68,0.52,4.81,28.6,1.32,9.68,6.0,59.53,108.0,3.44,0.39,70.4,545.13,17.38,19.06,3.55,6.11,14.64,156.8,111.2,bevtobacco,0.21,1.45,1.72,2.21,357.22,6.58,0.77,0.38,0.54,2.89,27.33,1.27,9.71,5.06,50.12,89.52,1.48,0.0,4.15,17.31,13.17,0.79,0.64,0.25,4.86,7.76,1.24,0.2781,0.0021,0.0024,0.002,0.0024
11615,kor,2011,textiles,9.35,15.01,0.6,18.33,3.45,3941.54,472.83,15.39,0.51,6.88,110.34,3.07,6.62,5.4,158.54,81.04,92.89,0.25,95.86,54.0,27.69,6.9,2.65,4.25,13.35,57.48,118.85,textiles,0.47,5.04,2.37,2.04,0.7,3642.17,57.85,8.59,0.53,4.13,105.43,2.96,6.64,4.55,133.47,67.17,39.86,0.0,5.65,1.71,20.98,0.28,0.48,0.17,4.43,2.84,1.32,0.2138,0.0249,0.0216,0.0136,0.0221
11616,kor,2011,clothing,1.75,0.54,0.53,6.19,1.78,3.35,2872.43,0.46,0.33,2.19,16.32,0.77,6.67,5.24,41.09,62.43,3.12,0.33,53.84,54.96,20.03,6.92,3.78,6.97,13.39,47.34,124.4,clothing,0.09,0.18,2.1,0.69,0.36,3.09,351.46,0.26,0.34,1.31,15.59,0.74,6.69,4.42,34.6,51.74,1.34,0.0,3.17,1.74,15.18,0.29,0.68,0.28,4.44,2.34,1.39,0.2499,0.0022,0.0022,0.0017,0.0024
11617,kor,2011,leather,0.56,0.33,0.18,2.4,0.68,2.97,21.27,291.81,0.09,0.95,6.03,0.27,1.93,2.68,18.98,28.03,10.5,0.11,21.36,17.79,4.31,2.21,1.39,1.56,3.21,31.7,32.59,leather,0.03,0.11,0.7,0.27,0.14,2.75,2.6,162.99,0.09,0.57,5.76,0.26,1.93,2.26,15.98,23.24,4.51,0.0,1.26,0.56,3.27,0.09,0.25,0.06,1.06,1.57,0.36,0.1336,0.002,0.0011,0.0008,0.0011
11618,kor,2011,lumber,6.17,11.99,0.53,14.45,3.38,3.76,5.01,0.4,270.66,3.81,19.76,3.64,11.38,13.99,135.51,123.82,76.49,0.15,480.61,32.3,17.16,3.76,1.18,1.9,7.55,22.26,68.2,lumber,0.31,4.02,2.09,1.61,0.69,3.48,0.61,0.22,278.24,2.29,18.88,3.51,11.41,11.79,114.08,102.63,32.83,0.0,28.34,1.03,13.01,0.16,0.21,0.08,2.51,1.1,0.76,0.2207,0.0018,0.0016,0.0021,0.0016
11619,kor,2011,paperpub,42.88,7.3,4.81,200.08,79.81,73.14,92.51,12.38,5.44,2519.56,381.13,15.91,52.85,51.71,351.4,934.3,55.56,3.21,574.28,621.07,156.47,122.42,91.79,121.01,455.92,518.48,1287.33,paperpub,2.14,2.45,18.91,22.23,16.17,67.59,11.32,6.91,5.6,1513.18,364.17,15.34,53.01,43.6,295.84,774.4,23.84,0.03,33.86,19.72,118.58,5.05,16.55,4.85,151.37,25.66,14.33,0.2801,0.0068,0.0077,0.0119,0.0085
11620,kor,2011,chemicals,219.4,32.93,24.95,396.29,95.01,614.92,165.4,28.05,19.72,135.92,19387.4,26.14,182.81,215.8,3291.46,3233.99,180.28,13.59,2022.44,527.14,384.82,65.57,22.98,36.47,149.87,416.18,3188.03,chemicals,10.96,11.05,98.11,44.04,19.24,568.22,20.24,15.67,20.27,81.63,18524.6,25.21,183.35,181.94,2771.05,2680.52,77.37,0.12,119.25,16.73,291.64,2.71,4.14,1.46,49.76,20.6,35.5,0.174,0.1304,0.0921,0.0851,0.1087
11621,kor,2011,nonmetmin,6.5,1.75,2.1,20.82,60.47,10.22,6.98,0.79,0.78,8.73,165.62,790.88,144.22,32.59,413.11,1330.09,24.79,2.4,3762.16,79.97,30.79,13.62,3.74,5.78,29.8,63.63,285.24,nonmetmin,0.32,0.59,8.25,2.31,12.25,9.44,0.85,0.44,0.8,5.24,158.25,762.75,144.65,27.47,347.79,1102.46,10.64,0.02,221.83,2.54,23.34,0.56,0.67,0.23,9.9,3.15,3.18,0.2689,0.0043,0.0047,0.0094,0.0048
11622,kor,2011,metals,11.89,6.0,6.26,39.03,30.64,29.31,18.54,4.94,2.7,10.3,224.75,14.52,9127.02,1122.02,3573.58,4917.62,110.88,8.25,3969.52,147.61,145.18,31.87,8.93,12.2,52.11,89.55,489.36,metals,0.59,2.01,24.63,4.34,6.21,27.08,2.27,2.76,2.78,6.19,214.75,14.0,9154.26,945.95,3008.57,4076.02,47.58,0.07,234.06,4.69,110.03,1.32,1.61,0.49,17.3,4.43,5.45,0.1509,0.0654,0.0401,0.059,0.0468
11623,kor,2011,fabmetals,15.95,7.74,10.82,89.21,103.93,68.67,38.95,16.91,7.67,15.11,329.98,13.13,131.03,4577.4,2068.89,3055.36,144.68,2.2,5188.52,227.22,154.42,33.64,14.3,16.71,63.23,156.13,592.15,fabmetals,0.8,2.6,42.57,9.91,21.05,63.45,4.77,9.44,7.89,9.07,315.29,12.66,131.42,3859.11,1741.78,2532.46,62.09,0.02,305.93,7.21,117.03,1.39,2.58,0.67,20.99,7.73,6.59,0.2881,0.0196,0.0229,0.0306,0.023
11624,kor,2011,transpequip,11.44,21.58,2.48,49.34,11.8,19.64,16.31,1.77,2.63,17.21,110.93,13.09,40.66,26.38,38530.7,460.08,11.12,1.24,290.23,605.88,1000.77,39.05,13.22,20.75,48.67,123.58,622.64,transpequip,0.57,7.24,9.76,5.48,2.39,18.15,2.0,0.99,2.71,10.33,105.99,12.62,40.78,22.24,32438.7,381.35,4.77,0.01,17.11,19.23,758.46,1.61,2.38,0.83,16.16,6.12,6.93,0.2118,0.1891,0.1626,0.1115,0.2031
11625,kor,2011,machinery,32.82,21.78,23.58,83.6,26.97,62.54,38.97,5.8,3.74,33.15,496.01,19.12,211.51,168.89,4541.8,70811.6,53.99,15.37,4505.89,465.3,361.05,274.13,47.19,64.76,294.43,333.92,1946.27,machinery,1.64,7.31,92.73,9.29,5.46,57.79,4.77,3.24,3.85,19.91,473.93,18.44,212.14,142.39,3823.7,58692.9,23.17,0.13,265.68,14.77,273.63,11.31,8.51,2.6,97.75,16.53,21.67,0.226,0.3434,0.3151,0.2116,0.3366
11626,kor,2011,othermanuf,2.68,1.76,0.65,8.99,19.98,8.26,71.23,2.72,0.53,4.52,24.84,1.2,8.12,5.04,924.17,96.08,1501.27,0.45,390.49,143.88,45.95,29.16,9.09,15.22,41.16,172.33,391.76,othermanuf,0.13,0.59,2.57,1.0,4.05,7.63,8.72,1.52,0.54,2.71,23.74,1.15,8.14,4.25,778.05,79.63,644.28,0.0,23.02,4.57,34.82,1.2,1.64,0.61,13.66,8.53,4.36,0.2457,0.0042,0.0042,0.0055,0.0046
11627,kor,2011,water,8.7,5.76,9.99,30.69,14.82,130.58,25.01,1.73,1.11,30.79,268.59,3.06,22.42,18.53,113.69,210.9,9.72,1425.63,131.84,191.0,75.57,25.77,19.35,33.33,86.91,113.78,654.16,water,0.43,1.93,39.3,3.41,3.0,120.67,3.06,0.97,1.14,18.49,256.63,2.95,22.49,15.62,95.72,174.8,4.17,12.24,7.77,6.06,57.27,1.06,3.49,1.34,28.85,5.63,7.28,0.5752,0.0,0.0001,0.0029,0.0
11628,kor,2011,construction,9.24,4.44,15.19,26.04,8.22,18.23,17.67,1.47,0.91,9.76,115.29,3.36,37.23,16.2,135.71,295.15,6.18,4.75,60141.3,175.64,106.8,60.98,20.71,31.99,278.37,78.35,2516.25,construction,0.46,1.49,59.74,2.89,1.67,16.84,2.16,0.82,0.93,5.86,110.16,3.24,37.34,13.66,114.25,244.64,2.65,0.04,3546.14,5.58,80.94,2.52,3.73,1.28,92.42,3.88,28.02,0.4057,0.0149,0.0246,0.0144,0.021
11629,kor,2011,distribution,291.22,66.82,28.44,1318.88,237.69,508.54,441.13,50.34,36.18,308.02,2065.63,73.99,672.54,416.38,4557.75,8100.71,258.68,24.77,5029.8,46429.6,1124.37,1375.85,188.98,305.2,761.42,5759.68,5459.65,distribution,14.55,22.42,111.87,146.57,48.15,469.91,53.98,28.11,37.2,184.99,1973.71,71.36,674.55,351.04,3837.12,6714.35,111.02,0.21,296.57,1473.93,852.14,56.78,34.07,12.24,252.8,285.05,60.79,0.49,0.0049,0.0097,0.0598,0.0073
11630,kor,2011,transport,79.02,85.57,25.2,503.41,135.42,228.83,180.28,17.97,22.95,172.18,1172.43,127.41,590.59,240.65,1537.43,2735.62,106.05,9.52,2169.04,2236.73,34582.7,223.48,150.11,231.02,380.48,499.25,1965.51,transport,3.95,28.72,99.11,55.94,27.43,211.45,22.06,10.04,23.59,103.41,1120.25,122.88,592.35,202.88,1294.35,2267.44,45.51,0.08,127.89,71.01,26209.4,9.22,27.06,9.26,126.32,24.71,21.88,0.4149,0.1024,0.1725,0.1081,0.1187
11631,kor,2011,communcation,49.46,15.68,12.65,153.31,46.06,83.05,121.53,9.84,5.67,78.47,396.37,20.23,144.85,78.46,707.86,1418.55,41.04,9.97,1057.25,2136.06,455.16,9760.94,356.42,499.6,1111.35,716.43,2097.36,communcation,2.47,5.26,49.74,17.04,9.33,76.74,14.87,5.49,5.83,47.13,378.73,19.51,145.28,66.15,595.94,1175.78,17.61,0.09,62.34,67.81,344.95,402.8,64.26,20.03,368.98,35.46,23.35,0.4272,0.0014,0.0024,0.0132,0.0021
11632,kor,2011,finance,127.85,49.52,29.7,371.06,85.88,237.58,212.96,22.59,16.0,124.62,969.34,46.44,490.9,231.25,1873.09,3242.03,103.38,28.11,2731.71,2130.26,1409.0,455.31,12495.3,5130.92,915.61,815.58,10493.1,finance,6.39,16.62,116.79,41.24,17.4,219.54,26.06,12.62,16.45,74.85,926.2,44.78,492.36,194.97,1576.94,2687.19,44.37,0.24,161.07,67.63,1067.85,18.79,2252.8,205.7,303.99,40.36,116.83,0.6407,0.005,0.0129,0.0354,0.0089
11633,kor,2011,insurance,15.14,10.28,3.99,56.53,11.38,44.75,88.15,4.15,3.22,18.64,152.24,7.98,56.67,33.5,269.66,488.5,19.85,2.5,439.17,157.37,369.37,32.39,117.22,7723.81,96.06,62.59,437.22,insurance,0.76,3.45,15.69,6.28,2.31,41.35,10.79,2.32,3.31,11.19,145.47,7.7,56.84,28.25,227.02,404.9,8.52,0.02,25.9,5.0,279.94,1.34,21.13,309.65,31.89,3.1,4.87,0.3833,0.0013,0.002,0.0055,0.0022
11634,kor,2011,obsict,171.34,80.17,76.8,740.54,376.64,419.61,713.84,71.37,24.49,415.21,2273.34,87.26,823.38,437.14,3804.15,8561.81,203.07,51.9,8502.65,6600.71,2233.49,1977.54,1160.92,1941.18,25777.2,2784.08,9456.87,obsict,8.56,26.9,302.05,82.3,76.29,387.74,87.34,39.86,25.18,249.36,2172.16,84.16,825.84,368.54,3202.67,7096.54,87.15,0.45,501.35,209.54,1692.71,81.61,209.3,77.82,8558.26,137.78,105.29,0.5971,0.0215,0.0522,0.0878,0.0352
11635,kor,2011,oconsumer,55.85,38.96,11.74,158.99,56.1,135.89,131.78,10.8,8.96,136.87,476.77,24.12,194.2,128.73,730.02,1521.7,46.76,11.15,1181.97,1034.75,481.08,349.88,149.62,283.37,640.15,9968.08,4852.0,oconsumer,2.79,13.08,46.17,17.67,11.36,125.57,16.12,6.03,9.21,82.2,455.55,23.26,194.78,108.53,614.6,1261.28,20.07,0.1,69.69,32.85,364.6,14.44,26.98,11.36,212.54,493.32,54.02,0.2627,0.0028,0.003,0.0141,0.004
11636,kor,2011,oservices,70.78,30.77,48.87,217.01,68.85,154.72,83.28,10.42,8.19,74.49,1389.73,34.79,493.8,218.92,3603.1,8680.21,76.72,21.45,2531.19,977.88,988.43,503.24,111.52,176.39,547.25,429.97,208140.0,oservices,3.54,10.33,192.18,24.12,13.95,142.97,10.19,5.82,8.42,44.74,1327.88,33.56,495.28,184.57,3033.41,7194.67,32.92,0.18,149.25,31.04,749.1,20.77,20.11,7.07,181.69,21.28,2317.4,0.6968,0.0056,0.0158,0.0535,0.0095
12339,phl,2011,primaryagr,8341.73,90.42,5.23,11892.9,187.78,40.6,51.08,7.36,9.69,8.91,291.61,2.84,20.8,3.13,84.25,279.98,24.35,0.87,58.76,1901.88,99.48,8.91,29.91,8.51,23.96,89.7,457.8,primaryagr,2087.84,29.62,1.23,1381.85,12.48,21.38,16.58,1.98,9.02,3.75,136.25,2.08,21.09,2.77,17.34,235.93,5.62,0.02,0.35,36.93,24.02,0.92,0.88,0.35,12.24,5.34,3.61,0.7362,0.0383,0.0703,0.097,0.0551
12340,phl,2011,otherprim,24.12,6835.91,2.65,827.8,24.51,3.5,8.52,1.72,129.28,12.3,107.06,24.34,200.66,7.44,58.09,166.42,90.37,0.47,518.73,406.58,52.8,15.09,19.13,4.28,11.3,25.42,141.16,otherprim,6.04,2239.66,0.63,96.18,1.63,1.84,2.76,0.46,120.34,5.17,50.02,17.83,203.44,6.59,11.96,140.24,20.87,0.01,3.13,7.9,12.75,1.56,0.56,0.18,5.78,1.51,1.11,0.7695,0.0413,0.0791,0.0705,0.0602
12341,phl,2011,energy,38.38,53.02,1894.96,363.74,105.42,34.65,50.7,6.43,10.3,19.62,122.09,36.89,80.43,19.78,49.9,348.09,14.65,12.2,342.1,408.39,1339.4,42.74,161.95,25.0,89.24,238.99,478.13,energy,9.61,17.37,446.87,42.26,7.01,18.25,16.45,1.73,9.58,8.25,57.05,27.03,81.54,17.52,10.27,293.32,3.38,0.24,2.06,7.93,323.38,4.41,4.77,1.02,45.6,14.22,3.77,0.3919,0.0142,0.0139,0.0351,0.0117
12342,phl,2011,procfoods,176.32,69.7,2.95,9951.75,121.52,6.58,19.31,4.24,5.77,2.49,154.68,1.64,12.47,1.81,48.26,161.21,9.71,0.49,35.11,1100.81,65.28,4.75,16.91,4.85,16.15,55.42,209.58,procfoods,44.13,22.83,0.7,1156.3,8.08,3.46,6.27,1.14,5.37,1.05,72.27,1.2,12.64,1.61,9.93,135.84,2.24,0.01,0.21,21.38,15.76,0.49,0.5,0.2,8.25,3.3,1.65,0.2717,0.0542,0.0367,0.0366,0.0721
12343,phl,2011,bevtobacco,1.27,0.98,0.55,13.4,1946.84,0.54,3.71,0.41,0.9,0.2,2.72,0.26,2.41,0.38,10.15,35.3,1.18,0.05,4.81,257.81,6.02,0.7,2.09,0.82,1.41,11.24,41.06,bevtobacco,0.32,0.32,0.13,1.56,129.43,0.28,1.2,0.11,0.84,0.08,1.27,0.19,2.44,0.33,2.09,29.74,0.27,0.0,0.03,5.01,1.45,0.07,0.06,0.03,0.72,0.67,0.32,0.4136,0.004,0.0041,0.0043,0.0049
12344,phl,2011,textiles,1.81,65.02,1.2,19.39,1.57,544.61,326.78,6.89,2.4,0.66,11.59,0.78,3.18,0.23,6.62,16.48,21.49,0.05,10.67,45.78,9.28,5.16,2.86,0.76,1.65,9.39,20.88,textiles,0.45,21.3,0.28,2.25,0.1,286.79,106.04,1.86,2.23,0.28,5.41,0.57,3.23,0.2,1.36,13.89,4.96,0.0,0.06,0.89,2.24,0.53,0.08,0.03,0.84,0.56,0.16,0.3469,0.0111,0.0096,0.0109,0.0099
12345,phl,2011,clothing,0.83,1.78,1.07,20.12,1.04,10.04,2326.93,0.74,0.36,0.24,1.95,0.43,0.77,0.12,2.88,15.38,5.12,0.03,3.7,59.68,3.72,0.77,1.89,0.43,3.51,40.49,40.98,clothing,0.21,0.58,0.25,2.34,0.07,5.29,755.09,0.2,0.34,0.1,0.91,0.32,0.78,0.11,0.59,12.96,1.18,0.0,0.02,1.16,0.9,0.08,0.06,0.02,1.79,2.41,0.32,0.4163,0.0255,0.0265,0.0188,0.0254
12346,phl,2011,leather,0.54,1.06,0.59,3.34,0.58,1.52,2.13,284.5,11.71,0.1,1.49,0.16,0.38,0.07,1.68,11.64,41.77,0.03,14.19,27.13,14.91,3.24,3.64,1.08,2.01,11.7,20.96,leather,0.13,0.35,0.14,0.39,0.04,0.8,0.69,76.59,10.9,0.04,0.7,0.12,0.39,0.06,0.35,9.81,9.65,0.0,0.09,0.53,3.6,0.33,0.11,0.04,1.03,0.7,0.17,0.3949,0.0026,0.0025,0.0028,0.0025
12347,phl,2011,lumber,4.85,8.05,2.67,24.38,4.97,0.73,1.51,0.28,568.09,2.47,10.67,4.32,1.27,0.46,7.5,29.51,95.55,0.14,220.8,53.71,46.43,11.42,10.32,2.62,5.88,4.43,46.68,lumber,1.21,2.64,0.63,2.83,0.33,0.38,0.49,0.08,528.81,1.04,4.98,3.17,1.29,0.41,1.54,24.86,22.06,0.0,1.33,1.04,11.21,1.18,0.3,0.11,3.0,0.26,0.37,0.4169,0.0163,0.0169,0.0147,0.0196
12348,phl,2011,paperpub,14.63,4.81,3.23,91.17,95.57,3.5,8.78,2.66,1.9,366.75,37.66,2.6,3.44,0.59,15.32,53.87,18.66,0.33,46.39,86.6,50.1,9.02,91.06,4.43,37.89,31.19,331.55,paperpub,3.66,1.58,0.76,10.59,6.35,1.84,2.85,0.71,1.77,154.26,17.6,1.91,3.48,0.52,3.15,45.39,4.31,0.01,0.28,1.68,12.1,0.93,2.68,0.18,19.36,1.86,2.62,0.3464,0.0054,0.0046,0.0072,0.0048
12349,phl,2011,chemicals,189.05,43.77,10.33,380.87,53.48,61.56,56.35,21.0,13.55,24.37,2749.65,6.04,9.06,2.88,94.56,203.61,49.93,4.45,130.65,253.14,202.54,22.95,94.49,18.32,32.83,442.42,388.07,chemicals,47.32,14.34,2.44,44.25,3.56,32.42,18.28,5.65,12.61,10.25,1284.76,4.43,9.18,2.55,19.46,171.58,11.53,0.09,0.79,4.92,48.9,2.37,2.78,0.75,16.77,26.32,3.06,0.3943,0.0448,0.044,0.0429,0.0448
12350,phl,2011,nonmetmin,4.37,13.25,0.62,60.62,51.4,0.78,1.73,0.32,0.68,0.44,23.29,216.17,4.43,0.67,27.75,89.92,2.88,0.7,849.11,72.4,10.42,5.14,8.91,1.14,18.64,6.19,110.84,nonmetmin,1.09,4.34,0.15,7.04,3.42,0.41,0.56,0.09,0.63,0.18,10.88,158.38,4.5,0.59,5.71,75.77,0.66,0.01,5.12,1.41,2.52,0.53,0.26,0.05,9.52,0.37,0.87,0.4118,0.0053,0.0054,0.007,0.0059
12351,phl,2011,metals,2.94,5.17,1.3,40.16,8.78,0.51,1.3,0.28,3.45,0.81,7.2,0.89,1176.81,39.51,206.41,406.97,18.21,0.15,174.0,37.25,89.61,32.09,8.94,1.29,4.77,5.2,25.46,metals,0.74,1.69,0.31,4.67,0.58,0.27,0.42,0.08,3.21,0.34,3.36,0.65,1193.12,34.99,42.48,342.93,4.2,0.0,1.05,0.72,21.63,3.31,0.26,0.05,2.44,0.31,0.2,0.2879,0.0546,0.0392,0.0396,0.0441
12352,phl,2011,fabmetals,12.1,17.38,6.03,206.47,47.85,2.15,4.23,1.13,15.53,4.14,37.56,1.26,25.06,243.84,65.71,297.29,22.11,0.41,180.62,106.3,70.52,62.28,16.75,2.34,12.85,21.41,51.63,fabmetals,3.03,5.69,1.42,23.99,3.18,1.13,1.37,0.3,14.45,1.74,17.55,0.92,25.41,215.96,13.52,250.52,5.11,0.01,1.09,2.06,17.03,6.43,0.49,0.1,6.57,1.27,0.41,0.3599,0.0087,0.0078,0.0148,0.0077
12353,phl,2011,transpequip,0.91,2.19,0.33,7.99,0.96,0.23,0.97,0.24,0.28,0.09,0.87,0.09,6.59,0.28,2770.62,13.13,1.37,0.05,14.26,38.9,139.55,1.0,4.81,0.84,6.1,2.96,18.45,transpequip,0.23,0.72,0.08,0.93,0.06,0.12,0.32,0.06,0.26,0.04,0.41,0.07,6.68,0.25,570.21,11.06,0.32,0.0,0.09,0.76,33.69,0.1,0.14,0.03,3.11,0.18,0.15,0.3175,0.0246,0.0195,0.015,0.024
12354,phl,2011,machinery,15.37,50.91,3.78,71.27,9.94,1.92,7.89,1.49,2.55,0.87,11.48,1.62,5.9,1.1,243.01,14783.2,24.51,0.38,119.92,154.39,211.96,128.46,20.92,3.46,17.85,32.46,179.41,machinery,3.85,16.68,0.89,8.28,0.66,1.01,2.56,0.4,2.37,0.37,5.37,1.19,5.99,0.97,50.01,12457.2,5.66,0.01,0.72,3.0,51.17,13.26,0.62,0.14,9.12,1.93,1.42,0.3361,0.4988,0.4174,0.3012,0.4187
12355,phl,2011,othermanuf,5.84,15.35,2.21,27.69,6.87,1.07,4.74,1.33,1.71,0.63,8.14,1.07,3.6,0.68,12.39,37.63,1141.95,0.28,50.55,144.08,121.92,78.28,81.18,25.64,31.12,17.2,282.89,othermanuf,1.46,5.03,0.52,3.22,0.46,0.57,1.54,0.36,1.59,0.26,3.8,0.78,3.65,0.6,2.55,31.71,263.7,0.01,0.3,2.8,29.44,8.08,2.39,1.05,15.9,1.02,2.23,0.4455,0.0087,0.0096,0.0092,0.0099
12356,phl,2011,water,29.91,2.57,3.67,113.91,52.41,1.34,3.12,0.38,0.72,3.61,6.37,0.43,1.92,0.3,5.45,16.16,1.87,303.89,9.15,41.83,16.66,1.01,7.77,1.14,8.06,6.51,52.66,water,7.49,0.84,0.87,13.23,3.48,0.71,1.01,0.1,0.67,1.52,2.97,0.32,1.95,0.26,1.12,13.62,0.43,5.88,0.06,0.81,4.02,0.1,0.23,0.05,4.12,0.39,0.42,0.7461,0.0001,0.0002,0.0016,0.0002
12357,phl,2011,construction,10.73,29.96,1.72,27.59,3.09,0.79,1.19,0.12,0.86,0.37,2.98,0.36,1.46,0.16,3.93,9.39,1.48,2.22,10279.3,15.21,15.06,4.96,26.89,0.69,13.0,1.95,369.34,construction,2.68,9.82,0.41,3.21,0.21,0.42,0.38,0.03,0.8,0.15,1.39,0.26,1.49,0.14,0.81,7.91,0.34,0.04,62.0,0.3,3.64,0.51,0.79,0.03,6.64,0.12,2.91,0.5326,0.0017,0.0023,0.0026,0.0021
12358,phl,2011,distribution,97.67,79.33,45.4,1077.65,173.51,44.94,310.34,34.59,75.49,16.36,220.49,21.67,201.16,31.6,848.65,2941.84,98.62,4.33,386.27,21581.4,336.68,57.07,164.67,66.82,98.26,232.77,502.86,distribution,24.45,25.99,10.71,125.21,11.53,23.66,100.7,9.31,70.27,6.88,103.02,15.88,203.95,27.99,174.66,2478.96,22.77,0.08,2.33,419.11,81.29,5.89,4.85,2.73,50.2,13.85,3.97,0.625,0.0099,0.0154,0.0958,0.0137
12359,phl,2011,transport,17.14,18.41,4.06,73.77,11.15,2.65,15.4,1.47,3.84,1.04,15.01,1.19,9.58,1.39,39.52,241.62,7.33,0.75,658.01,776.72,7698.94,23.22,158.09,30.39,51.17,26.7,207.43,transport,4.29,6.03,0.96,8.57,0.74,1.4,5.0,0.4,3.58,0.44,7.01,0.87,9.71,1.23,8.13,203.61,1.69,0.01,3.97,15.08,1858.8,2.4,4.65,1.24,26.15,1.59,1.64,0.4343,0.0629,0.068,0.0519,0.0687
12360,phl,2011,communcation,24.26,37.82,23.71,151.77,35.2,8.54,24.72,2.74,6.23,4.31,34.81,3.15,15.88,2.45,61.03,186.79,15.01,4.98,94.12,578.06,121.44,3977.72,195.79,38.91,80.82,39.62,205.63,communcation,6.07,12.39,5.59,17.63,2.34,4.5,8.02,0.74,5.8,1.81,16.26,2.31,16.1,2.17,12.56,157.4,3.47,0.1,0.57,11.23,29.32,410.57,5.76,1.59,41.29,2.36,1.62,0.6918,0.0087,0.015,0.0186,0.0117
